"eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
197209200011,1972,9,20,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"The incident occurred on Jaffa street.","09/20/1972: A letter bomb addressed to Yosef Weitz, a Jewish National Fund official, was discovered and defused at the Jerusalem Central Post Office along Jaffa Street in Jerusalem, Israel. This was one of 74 letter bombs that were mailed from Amsterdam and were discovered or detonated between September 19, 1972 and September 28, 1972. Black September claimed responsibility for the incidents.",1,1,1,0,NA,"",1,0,0,1,"Assassination",NA,"",NA,"",12,"NGO",61,"Domestic NGO","Jewish National Fund","Official: Yosef Weitz",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Black September","","","","","","",0,NA,NA,0,-99,-99,1,5,"Note left at scene",NA,NA,"",NA,NA,"",NA,6,"Explosives",9,"Letter Bomb",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","An explosives-laden letter was used.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","http://news.bbc.co.uk/onthisday/hi/dates/stories/september/19/newsid_2523000/2523027.stm","""26 more bombs sent to Israelis here, abroad,"" The Jerusalem Post, September 21, 1972.","""5 more leter bombs in Brussels, Kinshasa,"" The Jerusalem Post, September 22, 1972.","UMD Miscellaneous",1,1,0,1,"197209190001, 197209190002, 197209190003, 197209190004, 197209190005, 197209190006, 197209190007, 197209190008, 197209190009, 197209190010, 197209190011, 197209190012, 197209190013, 197209190014, 197209190015, 197209200003, 197209200004, 197209200005, 197209200006, 197209200007, 197209200008, 197209200009, 197209200010, 197209200011, 197209200012, 197209200013, 197209200014, 197209200015, 197209200016, 197209200017, 197209200018, 197209200019, 197209200020, 197209200021, 197209200022, 197209200023, 197209200024, 197209200025, 197209200026, 197209200027, 197209200028, 197209210002, 197209210003, 197209210004, 197209210005, 197209210006, 197209210007, 197209210008, 197209210009, 197209210010, 197209210011, 197209210012, 197209220003, 197209220004, 197209230002, 197209230003, 197209230004, 197209230005, 197209230006, 197209250001, 197209250002, 197209250003, 197209250004, 197209250005, 197209280002, 197209280003, 197209280004, 197209280005, 197209280006, 197209280007, 197209280008, 197209280009, 197209280010, 197209280011"
197209200012,1972,9,20,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"The incident occurred on Jaffa street.","09/20/1972: A letter bomb addressed to Ya'acov Tsur, a Jewish National Fund official, was discovered and defused at the Jerusalem Central Post Office along Jaffa Street in Jerusalem, Israel. This was one of 74 letter bombs that were mailed from Amsterdam and were discovered or detonated between September 19, 1972 and September 28, 1972. Black September claimed responsibility for the incidents.",1,1,1,0,NA,"",1,0,0,1,"Assassination",NA,"",NA,"",12,"NGO",61,"Domestic NGO","Jewish National Fund","Official: Ya'acov Tsur",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Black September","","","","","","",0,NA,NA,0,-99,-99,1,5,"Note left at scene",NA,NA,"",NA,NA,"",NA,6,"Explosives",9,"Letter Bomb",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","An explosives-laden letter was used.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","http://news.bbc.co.uk/onthisday/hi/dates/stories/september/19/newsid_2523000/2523027.stm","""26 more bombs sent to Israelis here, abroad,"" The Jerusalem Post, September 21, 1972.","""5 more leter bombs in Brussels, Kinshasa,"" The Jerusalem Post, September 22, 1972.","UMD Miscellaneous",1,1,0,1,"197209190001, 197209190002, 197209190003, 197209190004, 197209190005, 197209190006, 197209190007, 197209190008, 197209190009, 197209190010, 197209190011, 197209190012, 197209190013, 197209190014, 197209190015, 197209200003, 197209200004, 197209200005, 197209200006, 197209200007, 197209200008, 197209200009, 197209200010, 197209200011, 197209200012, 197209200013, 197209200014, 197209200015, 197209200016, 197209200017, 197209200018, 197209200019, 197209200020, 197209200021, 197209200022, 197209200023, 197209200024, 197209200025, 197209200026, 197209200027, 197209200028, 197209210002, 197209210003, 197209210004, 197209210005, 197209210006, 197209210007, 197209210008, 197209210009, 197209210010, 197209210011, 197209210012, 197209220003, 197209220004, 197209230002, 197209230003, 197209230004, 197209230005, 197209230006, 197209250001, 197209250002, 197209250003, 197209250004, 197209250005, 197209280002, 197209280003, 197209280004, 197209280005, 197209280006, 197209280007, 197209280008, 197209280009, 197209280010, 197209280011"
197209200013,1972,9,20,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"The incident occurred on Jaffa street.","09/20/1972: A letter bomb addressed to a public figure was discovered and defused at the Jerusalem Central Post Office along Jaffa Street in Jerusalem, Israel. This was one of 74 letter bombs that were mailed from Amsterdam and were discovered or detonated between September 19, 1972 and September 28, 1972. Black September claimed responsibility for the incidents.",1,1,1,0,NA,"",1,0,0,1,"Assassination",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Not Applicable","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Black September","","","","","","",0,NA,NA,0,-99,-99,1,5,"Note left at scene",NA,NA,"",NA,NA,"",NA,6,"Explosives",9,"Letter Bomb",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","An explosives-laden letter was used.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","http://news.bbc.co.uk/onthisday/hi/dates/stories/september/19/newsid_2523000/2523027.stm","""26 more bombs sent to Israelis here, abroad,"" The Jerusalem Post, September 21, 1972.","","UMD Miscellaneous",1,1,0,1,"197209190001, 197209190002, 197209190003, 197209190004, 197209190005, 197209190006, 197209190007, 197209190008, 197209190009, 197209190010, 197209190011, 197209190012, 197209190013, 197209190014, 197209190015, 197209200003, 197209200004, 197209200005, 197209200006, 197209200007, 197209200008, 197209200009, 197209200010, 197209200011, 197209200012, 197209200013, 197209200014, 197209200015, 197209200016, 197209200017, 197209200018, 197209200019, 197209200020, 197209200021, 197209200022, 197209200023, 197209200024, 197209200025, 197209200026, 197209200027, 197209200028, 197209210002, 197209210003, 197209210004, 197209210005, 197209210006, 197209210007, 197209210008, 197209210009, 197209210010, 197209210011, 197209210012, 197209220003, 197209220004, 197209230002, 197209230003, 197209230004, 197209230005, 197209230006, 197209250001, 197209250002, 197209250003, 197209250004, 197209250005, 197209280002, 197209280003, 197209280004, 197209280005, 197209280006, 197209280007, 197209280008, 197209280009, 197209280010, 197209280011"
197209200014,1972,9,20,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"The incident occurred on Jaffa street.","09/20/1972: A letter bomb addressed to a public figure was discovered and defused at the Jerusalem Central Post Office along Jaffa Street in Jerusalem, Israel. This was one of 74 letter bombs that were mailed from Amsterdam and were discovered or detonated between September 19, 1972 and September 28, 1972. Black September claimed responsibility for the incidents.",1,1,1,0,NA,"",1,0,0,1,"Assassination",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Not Applicable","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Black September","","","","","","",0,NA,NA,0,-99,-99,1,5,"Note left at scene",NA,NA,"",NA,NA,"",NA,6,"Explosives",9,"Letter Bomb",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","An explosives-laden letter was used.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","http://news.bbc.co.uk/onthisday/hi/dates/stories/september/19/newsid_2523000/2523027.stm","""26 more bombs sent to Israelis here, abroad,"" The Jerusalem Post, September 21, 1972.","","UMD Miscellaneous",1,1,0,1,"197209190001, 197209190002, 197209190003, 197209190004, 197209190005, 197209190006, 197209190007, 197209190008, 197209190009, 197209190010, 197209190011, 197209190012, 197209190013, 197209190014, 197209190015, 197209200003, 197209200004, 197209200005, 197209200006, 197209200007, 197209200008, 197209200009, 197209200010, 197209200011, 197209200012, 197209200013, 197209200014, 197209200015, 197209200016, 197209200017, 197209200018, 197209200019, 197209200020, 197209200021, 197209200022, 197209200023, 197209200024, 197209200025, 197209200026, 197209200027, 197209200028, 197209210002, 197209210003, 197209210004, 197209210005, 197209210006, 197209210007, 197209210008, 197209210009, 197209210010, 197209210011, 197209210012, 197209220003, 197209220004, 197209230002, 197209230003, 197209230004, 197209230005, 197209230006, 197209250001, 197209250002, 197209250003, 197209250004, 197209250005, 197209280002, 197209280003, 197209280004, 197209280005, 197209280006, 197209280007, 197209280008, 197209280009, 197209280010, 197209280011"
197209220003,1972,9,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"The incident occurred on Jaffa street.","09/22/1972: A letter bomb addressed to Zalman Shoval, a Knesset member, was discovered and defused at the Jerusalem Central Post Office along Jaffa Street in Jerusalem, Israel. This was one of 74 letter bombs that were mailed from Amsterdam and were discovered or detonated between September 19, 1972 and September 28, 1972. Black September claimed responsibility for the incidents.",1,1,1,0,NA,"",1,0,0,1,"Assassination",NA,"",NA,"",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Knesset","Member: Zalman Shoval",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Black September","","","","","","",0,NA,NA,0,-99,-99,1,5,"Note left at scene",NA,NA,"",NA,NA,"",NA,6,"Explosives",9,"Letter Bomb",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","An explosives-laden letter was used.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","http://news.bbc.co.uk/onthisday/hi/dates/stories/september/19/newsid_2523000/2523027.stm","""More Letter Bombs Turn Up in Jerusalem; 5 Reach S. America,"" Los Angeles Times, September 22, 1972.","""Two more found in Jerusalem: 4 letter bombs sent to Amman,"" The Jerusalem Post, September 24, 1972.","UMD Miscellaneous",1,1,0,1,"197209190001, 197209190002, 197209190003, 197209190004, 197209190005, 197209190006, 197209190007, 197209190008, 197209190009, 197209190010, 197209190011, 197209190012, 197209190013, 197209190014, 197209190015, 197209200003, 197209200004, 197209200005, 197209200006, 197209200007, 197209200008, 197209200009, 197209200010, 197209200011, 197209200012, 197209200013, 197209200014, 197209200015, 197209200016, 197209200017, 197209200018, 197209200019, 197209200020, 197209200021, 197209200022, 197209200023, 197209200024, 197209200025, 197209200026, 197209200027, 197209200028, 197209210002, 197209210003, 197209210004, 197209210005, 197209210006, 197209210007, 197209210008, 197209210009, 197209210010, 197209210011, 197209210012, 197209220003, 197209220004, 197209230002, 197209230003, 197209230004, 197209230005, 197209230006, 197209250001, 197209250002, 197209250003, 197209250004, 197209250005, 197209280002, 197209280003, 197209280004, 197209280005, 197209280006, 197209280007, 197209280008, 197209280009, 197209280010, 197209280011"
197209220004,1972,9,22,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"The incident occurred on Jaffa street.","09/22/1972: A letter bomb addressed to Yehuda Sha'ari, the Tourism Minister, was discovered and defused at the Jerusalem Central Post Office along Jaffa Street in Jerusalem, Israel. This was one of 74 letter bombs that were mailed from Amsterdam and were discovered or detonated between September 19, 1972 and September 28, 1972. Black September claimed responsibility for the incidents.",1,1,1,0,NA,"",1,0,0,1,"Assassination",NA,"",NA,"",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Ministry of Tourism","Deputy Minister: Yehuda Sha'ari",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Black September","","","","","","",0,NA,NA,0,-99,-99,1,5,"Note left at scene",NA,NA,"",NA,NA,"",NA,6,"Explosives",9,"Letter Bomb",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","An explosives-laden letter was used.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","http://news.bbc.co.uk/onthisday/hi/dates/stories/september/19/newsid_2523000/2523027.stm","""More Letter Bombs Turn Up in Jerusalem; 5 Reach S. America,"" Los Angeles Times, September 22, 1972.","""Two more found in Jerusalem: 4 letter bombs sent to Amman,"" The Jerusalem Post, September 24, 1972.","UMD Miscellaneous",1,1,0,1,"197209190001, 197209190002, 197209190003, 197209190004, 197209190005, 197209190006, 197209190007, 197209190008, 197209190009, 197209190010, 197209190011, 197209190012, 197209190013, 197209190014, 197209190015, 197209200003, 197209200004, 197209200005, 197209200006, 197209200007, 197209200008, 197209200009, 197209200010, 197209200011, 197209200012, 197209200013, 197209200014, 197209200015, 197209200016, 197209200017, 197209200018, 197209200019, 197209200020, 197209200021, 197209200022, 197209200023, 197209200024, 197209200025, 197209200026, 197209200027, 197209200028, 197209210002, 197209210003, 197209210004, 197209210005, 197209210006, 197209210007, 197209210008, 197209210009, 197209210010, 197209210011, 197209210012, 197209220003, 197209220004, 197209230002, 197209230003, 197209230004, 197209230005, 197209230006, 197209250001, 197209250002, 197209250003, 197209250004, 197209250005, 197209280002, 197209280003, 197209280004, 197209280005, 197209280006, 197209280007, 197209280008, 197209280009, 197209280010, 197209280011"
197312040002,1973,12,4,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","","Shopping Area",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",7,"Grenade",6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"","Explosive; Grenade",2,NA,NA,18,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
197402110001,1974,2,11,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",15,"Religious Figures/Institutions",87,"Affiliated Institution","","Office of the Baptist Home",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Jewish Defense League (JDL)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Explosive",0,0,NA,0,0,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,1,1,""
197402110002,1974,2,11,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",1,"Business",7,"Retail/Grocery/Bakery","","Zion House Bible Shop",217,"United States",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Jewish Defense League (JDL)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Explosive",0,0,NA,0,0,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,1,1,""
197402110003,1974,2,11,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",15,"Religious Figures/Institutions",86,"Place of Worship","Swedish Theological Seminary","Chapel",198,"Sweden",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Jewish Defense League (JDL)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Explosive",0,0,NA,0,0,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,1,1,""
197404110001,1974,4,11,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Qiryat Shemona",33.208509,35.570348,1,0,"","",1,1,1,0,NA,"",0,1,0,5,"Hostage Taking (Barricade Incident)",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","","city of Qiryat Shemona, apartment bldg.",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Popular Front for the Liberation of Palestine, Gen Cmd (PFLP-GC)","","","","","","",0,NA,NA,0,3,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",2,"Automatic or Semi-Automatic Rifle",6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"","Automatic firearms; Explosive",21,NA,3,NA,NA,NA,1,3,"Minor (likely < $1 million)",60000,"",1,18,0,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
197405180001,1974,5,18,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Maalot",33.014797,35.275805,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",8,"Educational Institution",49,"School/University/Educational Building","","Maalot High School",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Democratic Front for the Liberation of Palestine (DFLP)","","","","","","",0,NA,NA,0,3,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",2,"Automatic or Semi-Automatic Rifle",6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"","Automatic firearm; Explosive",25,NA,NA,70,NA,NA,1,3,"Minor (likely < $1 million)",60000,"",1,-99,0,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
197406130002,1974,6,13,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Shamir",33.166809,35.659965,1,0,"","",1,1,1,0,NA,"",0,1,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","","Shamir Settlement",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Popular Front for the Liberation of Palestine (PFLP)","","","","","","",0,NA,NA,0,4,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",2,"Automatic or Semi-Automatic Rifle",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Automatic firearms",7,NA,4,0,NA,NA,1,3,"Minor (likely < $1 million)",2500,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",0,0,0,0,""
197406250001,1974,6,25,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Nahariyya",33.004219,35.092571,1,0,"","",1,1,1,0,NA,"",0,1,0,5,"Hostage Taking (Barricade Incident)",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","","apartment house",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Black September","","","","","","",0,NA,NA,0,3,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",2,"Automatic or Semi-Automatic Rifle",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Automatic firearms",14,NA,3,NA,NA,NA,1,3,"Minor (likely < $1 million)",60000,"",1,3,0,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,0,1,""
197411180003,1974,11,18,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Beit Shean",32.496086,35.498352,1,0,"","",1,1,1,0,NA,"",0,1,0,9,"Unknown",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","","Apartment House in Beit Shean",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Democratic Front for the Liberation of Palestine (DFLP)","","","","","","",0,NA,NA,0,3,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,13,"Unknown",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",7,NA,3,5,NA,NA,1,3,"Minor (likely < $1 million)",2500,"",1,4,0,0,NA,"","",0,NA,NA,NA,NA,"",4,"Hostage(s) killed (not during rescue attempt)",4,"","","","","PGIS",1,0,0,1,""
197411300002,1974,11,30,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Rehaniya",33.04924,35.4882,1,0,"","",1,1,1,0,NA,"",0,1,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","","House in town",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,2,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Pistols",1,NA,NA,1,NA,NA,1,3,"Minor (likely < $1 million)",2500,"",1,2,0,NA,NA,"","",0,NA,NA,NA,NA,"",7,"Unknown",NA,"","","","","PGIS",1,0,0,1,""
197412080001,1974,12,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Rosh Hanikra",33.085678,35.113181,1,0,"","",1,1,1,0,NA,"",0,1,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","","Rosh Hanika Kibbutz",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,3,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",2,"Automatic or Semi-Automatic Rifle",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Automatic firearm",1,NA,NA,2,NA,NA,1,3,"Minor (likely < $1 million)",2500,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
197412110002,1974,12,11,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",1,"Business",11,"Entertainment/Cultural/Stadium/Casino","","Movie theatre",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Popular Front for the Liberation of Palestine (PFLP)","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",7,"Grenade",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Grenade",2,NA,NA,54,NA,NA,1,3,"Minor (likely < $1 million)",15000,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",0,0,0,0,""
197412200001,1974,12,20,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",1,"Business",7,"Retail/Grocery/Bakery","","Ben Yehuda Street Shops, Offices",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Democratic Front for the Liberation of Palestine (DFLP)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Explosive",0,NA,NA,13,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
197503050002,1975,3,5,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","",1,1,1,0,NA,"",0,1,0,5,"Hostage Taking (Barricade Incident)",NA,"",NA,"",1,"Business",8,"Hotel/Resort","","hotel",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Popular Front for the Liberation of Palestine (PFLP)","","","","","","",0,NA,NA,0,8,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",2,"Automatic or Semi-Automatic Rifle",6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"","Automatic firearm; Explosive",18,NA,NA,NA,NA,NA,1,3,"Minor (likely < $1 million)",20000,"",1,10,0,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",0,0,0,0,""
